lng,lat
-103.471565,20.5465
-103.391046,20.673387
-103.42053,20.68304
-103.4376,20.6699
-103.420616,20.68785
-103.37489,20.67462
-103.41024,20.710535
-103.386024,20.673683
-103.45467,20.70458
-103.35948,20.66854
-103.36837,20.67209
-103.36498,20.66624
-103.41125,20.70804
-103.40549,20.65128
-103.37745,20.67302
-103.4064,20.66542
-103.35926,20.66652
-103.40032,20.65197
-103.45448,20.572838
-103.37697,20.701021
-103.38213,20.674295
-103.38215,20.67962
-103.34867,20.68463
-103.36283,20.675598
-103.43807,20.7629
-103.28763,20.61187
-103.41819,20.66948
-103.42239,20.673433
-103.41238,20.72953
-103.38073,20.67443
-103.4191,20.74298
-103.44863,20.560772
-103.31599,20.637606
-103.40789,20.663874
-103.40337,20.678255
-103.41279,20.72821
-103.41296,20.64207
-103.385216,20.685276
-103.40572,20.665962
-103.36209,20.69718
-103.3945,20.64507
-103.368,20.68641
-103.29958,20.65501
-103.35307,20.6806
-103.36843,20.67627
-103.26368,20.54497
-103.389496,20.679544
-103.43984,20.86406
-103.43112,20.677158
-103.41505,20.61179
-103.34765,20.676775
-103.4435,20.566198
-103.36888,20.676605
-103.32279,20.70232
-103.69511,20.7817
-103.32355,20.645851
-103.38711,20.66667
-103.38536,20.686333
-103.383951,20.674133
-103.385056,20.686787
-103.44875,20.73062
-103.30272,20.689047
-103.24596,20.626747
-103.38666,20.674196
-103.3688,20.68211
-103.40479,20.73146
-103.36944,20.68066
-103.438965,20.741184
-103.38949,20.696877
-103.40516,20.66743
-103.40321,20.704493
-103.394,20.65795
-103.41251,20.70968
-103.45832,20.568808
-103.38446,20.667437
-103.31942,20.59386
-103.43094,20.676363
-103.41551,20.693352
-103.40198,20.66398
-103.42056,20.642311
-103.43127,20.676315
-103.43506,20.729212
-103.4133,20.709534
-103.30902,20.69443
-103.47152,20.546543
-103.36721,20.667837
-103.42815,20.72988
-103.37065,20.676405
-103.3942,20.64187
-103.37658,20.701227
-103.37841,20.70204
-103.3762,20.673743
-103.43024,20.64931
-103.40229,20.66344
-103.34269,20.683784
-103.368706,20.666086
-103.43132,20.668648
-103.31488,20.6379
-103.41156,20.65303
-103.34627,20.70367
-103.42276,20.687275
-103.36737,20.682987
-103.31088,20.63829
-103.39106,20.66926
-103.404045,20.666819
-103.4222,20.67717
-103.40517,20.66597
-103.40435,20.665834
-103.34715,20.67022
-103.338455,20.672892
-103.38969,20.720623
-103.375524,20.677851
-103.34835,20.67024
-103.40846,20.66427
-103.41551,20.69689
-103.42867,20.640553
-103.34649,20.67343
-103.35458,20.67567
-103.41301,20.709398
-103.387245,20.680756
-103.40976,20.670427
-103.33593,20.66667
-103.35234,20.678316
-103.37685,20.701136
-103.40516,20.66743
-103.36836,20.67187
-103.37582,20.6734
-103.342316,20.701483
-103.32172,20.669577
-103.37025,20.71361
-103.38584,20.70094
-103.40839,20.74036
-103.39507,20.679052
-103.31838,20.643518
-103.20453,20.50787
-103.402214,20.664518
-103.4405,20.730085
-103.444275,20.58877
-103.31823,20.719378
-103.40273,20.650581
-103.42742,20.612967
-103.41855,20.66995
-103.44914,20.676483
-103.34288,20.674345
-103.37052,20.674032
-103.40186,20.70648
-103.377362,20.684877
-103.43474,20.72908
-103.38092,20.712252
-103.37064,20.655186
-103.45385,20.724506
-103.4475,20.58692
-103.44674,20.58548
-103.45782,20.568687
-103.3725,20.66696
-103.386345,20.692417
-103.41744,20.639347
-103.41986,20.62909
-103.3644,20.685013
-103.40672,20.65528
-103.471634,20.546375
-103.43512,20.58973
-103.4369,20.66552
-103.38348,20.67689
-103.424493,20.687207
-103.4427,20.65891
-103.28496,20.6346
-103.4043,20.667633
-103.35736,20.627293
-103.32522,20.72672
-103.41386,20.707945
-103.36674,20.70783
-103.38438,20.699902
-103.40361,20.662823
-103.34529,20.68303
-103.41901,20.7338
-103.36361,20.70603
-103.40433,20.64622
-103.372696,20.684874
-103.426913,20.687675
-103.34616,20.676632
-103.3702,20.673574
-103.35787,20.674704
-103.24339,20.62123
-103.35992,20.675707
-103.34877,20.67948
-103.38456,20.692183
-103.38323,20.668518
-103.42817,20.730011
-103.41944,20.64054
-103.38281,20.69847
-103.22821,20.49957
-103.30394,20.694857
-103.41733,20.64012
-103.41508,20.63577
-103.365,20.6662
-103.35258,20.66318
-103.34452,20.671467
-103.40743,20.66708
-103.37575,20.67354
-103.374418,20.672115
-103.426704,20.689577
-103.326195,20.722214
-103.38545,20.746954
-103.3775,20.698604
-103.377192,20.69247789
-103.26212,20.627306
-103.40269,20.66291
-103.39186,20.684639
-103.36109,20.67568
-103.36904,20.676735
-103.44341,20.64981
-103.444626,20.682413
-103.43046,20.620108
-103.41468,20.60942
-103.436,20.65298
-103.40843,20.638197
-103.39357,20.64206
-103.37673,20.69829
-103.34077,20.676603
-103.430595,20.739185
-103.36961,20.67135
-103.38288,20.699036
-103.43124,20.6641
-103.31017,20.70089
-103.362366,20.672623
-103.410866,20.709787
-103.401665,20.66411
-103.42361,20.662998
-103.379181,20.656575
-103.3705,20.697643
-103.40859,20.665413
-103.36229,20.674084
-103.29125,20.661272
-103.42815,20.72988
-103.39251,20.6658
-103.36979,20.677109
-103.45243,20.72865
-103.29609,20.68875
-103.41244,20.712234
-103.353,20.676655
-103.39048,20.72045
-103.34106,20.67815
-103.33203,20.695795
-103.3623,20.67417
-103.37708,20.64158
-103.36946,20.68425
-103.44063,20.45564
-103.36256,20.69698
-103.36341,20.73994
-103.34941,20.677599
-103.372475,20.697206
-103.36044,20.67398
-103.36952,20.68266
-103.42808,20.66914
-103.41323,20.641957
-103.37639,20.673538
-103.36106,20.66825
-103.39152,20.676094
-103.40458,20.661413
-103.38618,20.6987
-103.3802,20.67757
-103.4211,20.678993
-103.35557,20.62043
-103.38386,20.6703
-103.35666,20.66278
-103.3249,20.67842
-103.40514,20.6623
-103.361176,20.675726
-103.37498,20.671415
-103.40527,20.66191
-103.365229,20.677084
-103.40366,20.68829
-103.37237,20.658003
-103.32661,20.64988
-103.36777,20.6755
-103.42676,20.63447
-103.36103,20.67157
-103.35378,20.719957
-103.37889,20.675816
-103.3778,20.67338
-103.44325,20.658762
-103.41222,20.712782
-103.36523,20.676336
-103.41545,20.63737
-103.43501,20.67075
-99.99664,21.930014
-103.43201,20.664152
-103.38783,20.64261
-103.37495,20.64015
-103.34245,20.67563
-103.3455,20.67376
-103.38739,20.697996
-103.36348,20.67563
-103.40214,20.66455
-103.3701,20.67385
-103.34673,20.706898
-103.387115,20.697677
-103.43041,20.63033
-103.38822,20.680353
-103.34674,20.73117
-103.38733,20.73468
-103.38123,20.68329
-103.41571,20.63614
-103.38386,20.6979
-103.39417,20.66657
-103.35316,20.65833
-103.34616,20.676632
-103.37506,20.62418
-103.36876,20.66988
-103.40034,20.66649
-103.4314,20.664461
-103.44066,20.655228
-103.31757,20.704918
-103.40505,20.661934
-103.38167,20.67932
-103.34417,20.694275
-103.34251,20.677076
-103.36836,20.682304
-103.39574,20.72262
-103.409355,20.624374
-103.44211,20.57467
-103.41522,20.6413
-103.400202,20.643815
-103.36274,20.671864
-103.3533,20.65926
-103.36227,20.672762
-103.35119,20.68364
-103.38246,20.6797
-103.41584,20.69851
-103.45272,20.728884
-103.44802,20.74265
-103.37755,20.701065
-103.31274,20.64058
-103.39095,20.67142
-103.34557,20.523422
-103.36839,20.672659
-103.35036,20.672134
-103.37093,20.675955
-103.3282,20.6963
-103.42297,20.536999
-103.38188,20.69416
-103.39141,20.760206
-103.35928,20.67572
-103.37161,20.67668
-103.24239,20.63671
-103.42511,20.63484
-103.4144,20.49053
-103.31248,20.64012
-103.31261,20.638817
-103.38452,20.68755
-103.367861,20.668403
-103.36003,20.67699
-103.45728,20.698875
-103.36956,20.64239
-103.40645,20.66145
-103.363914,20.681238
-103.44814,20.56188
-103.41038,20.665415
-103.36929,20.67785
-103.39071,20.66355
-103.36612,20.66767
-103.36506,20.67314
-103.4019,20.64871
-103.39188,20.664112
-103.355802,20.67225
-103.34747,20.675604
-103.404953,20.668637
-103.43247,20.63348
-103.4281,20.637325
-103.46712,20.5461
-103.4315,20.66394
-103.44115,20.60038
-103.435295,20.647081
-103.383158,20.699973
-103.44657,20.65896
-103.35303,20.6802
-103.36929,20.67785
-103.3629,20.66642
-103.47168,20.546328
-103.42379,20.66051
-103.3085,20.63791
-103.35939,20.681229
-103.42252,20.68752
-103.42151,20.623407
-103.44032,20.730036
-103.42626,20.754608
-103.43632,20.65319
-103.43293,20.592806
-103.403946,20.646069
-103.37315,20.60873
-103.34437,20.68037
-103.36984,20.669739
-103.37854,20.70338
-103.35042,20.66593
-103.4155,20.6967
-103.41737,20.67253
-103.39042,20.67693
-103.29761,20.68904
-103.34271,20.699526
-103.38775,20.673399
-103.49462,20.722017
-103.38725,20.68436
-103.382059,20.707053
-103.35768,20.67335
-103.36063,20.67473
-103.4013,20.65285
-103.30873,20.639917
-103.35271,20.67664
-103.4568,20.714087
-103.32124,20.63847
-103.412575,20.711473
-103.36528,20.674513
-103.42919,20.679333
-103.3627,20.62154
-103.36619,20.68492
-103.391576,20.684748
-103.388535,20.696722
-103.42944,20.66943
-103.37752,20.68905
-103.37962,20.656645
-103.37677,20.70343
-103.49419,20.48604
-103.35665,20.672745
-103.4058,20.66549
-103.355164,20.666586
-103.47819,20.560532
-103.37339,20.66911
-103.4243,20.655891
-103.40173,20.67807
-103.36625,20.740637
-103.401566,20.663925
-103.41903,20.66887
-103.26301,20.60472
-103.37077,20.677698
-103.36266,20.67567
-103.39336,20.72165
-103.39825,20.63315
-103.3859,20.65431
-103.47153,20.54656
-103.39579,20.60808
-103.39572,20.68474
-103.39183,20.67812
-103.36076,20.67488
-103.367346,20.676422
-103.34336,20.67718
-103.34901,20.67662
-103.34107,20.70095
-103.35349,20.66959
-103.36992,20.67685
-103.42919,20.679333
-103.37163,20.69757
-103.410941,20.659718
-103.36605,20.68439
-103.36946,20.68936
-103.31111,20.638386
-103.35127,20.67487
-103.367905,20.669031
-103.37624,20.701956
-103.32741,20.70228
-103.45524,20.70492
-103.36514,20.676332
-103.47152,20.546564
-103.31207,20.652351
-103.37804,20.67326
-103.35122,20.73269
-103.41459,20.66417
-103.30994,20.08689
-103.44758,20.587143
-103.39017,20.71999
-103.54137,20.740187
-103.43033,20.67261
-103.41593,20.698492
-103.37711,20.70297
-103.47168,20.54633
-103.405205,20.66191
-103.39061,20.73152
-103.41247,20.730125
-103.38865,20.72011
-103.45848,20.60617
-103.42464,20.6682
-103.42932,20.741499
-103.18642,20.5203
-103.334,20.73048
-103.40003,20.66166
-103.38797,20.67564
-103.35801,20.67222
-103.35509,20.70616
-103.40937,20.6687
-103.36115,20.677794
-103.3643,20.65041
-103.471596,20.546455
-103.38911,20.674648
-103.357431,20.672171
-103.36066,20.675465
-103.36832,20.67609
-103.37146,20.67684
-103.36148,20.67255
-103.42503,20.68725
-103.4323,20.6322
-103.44617,20.682373
-103.26912,20.60317
-103.3844,20.69139
-103.38542,20.673307
-103.41598,20.62702
-103.37803,20.677008
-103.40432,20.66581
-103.34616,20.676632
-103.38423,20.698126
-103.37291,20.67899
-103.444565,20.682863
-103.35828,20.6644
-103.367004,20.678907
-103.380196,20.711752
-103.39663,20.60121
-103.33614,20.50848
-103.38668,20.67421
-103.383736,20.675776
-103.3802,20.67757
-103.38998,20.67425
-103.34086,20.68314
-103.31263,20.63934
-103.30747,20.430204
-103.40342,20.62896
-103.345634,20.6716
-103.41733,20.68777
-103.3801,20.67319
-103.34261,20.677246
-103.35662,20.674043
-103.32014,20.64595
-103.34827,20.71046
-103.34385,20.684567
-103.42911,20.67927
-103.38914,20.673813
-103.36663,20.67057
-103.31468,20.63763
-103.4241,20.66737
-103.39677,20.652288
-103.31223,20.64085
-103.381785,20.64148
-103.31242,20.638575
-103.38539,20.684523
-103.38431,20.69308
-103.312515,20.639378
-103.406299,20.661987
-103.36969,20.66973
-103.39115,20.677027
-103.38508,20.6862
-103.41576,20.67558
-103.41576,20.67558
-103.38678,20.69183
-103.42526,20.68737
-103.40458,20.66596
-103.32697,20.571566
-103.41513,20.706347
-103.37609,20.67311
-103.35845,20.67596
-103.381165,20.67849
-103.48256,20.56693
-103.40026,20.65194
-103.36671,20.692215
-103.445274,20.588638
-103.36054,20.67487
-103.41636,20.65393
-103.37389,20.673927
-103.376917,20.673212
-103.35312,20.67272
-103.39171,20.676094
-103.34883,20.66961
-103.4211,20.67265
-103.42211,20.655691
-103.429764,20.661178
-103.40376,20.6749
-103.41657,20.6578
-103.35979,20.67491
-103.39336,20.72165
-103.40202,20.634502
-103.34616,20.676632
-103.34616,20.676632
-103.31723,20.73552
-103.2618,20.6276
-103.32883,20.700544
-103.3852,20.62683
-103.37054,20.72146
-103.41712,20.63532
-103.37557,20.672129
-103.36227,20.678658
-103.372314,20.67349
-103.368004,20.677595
-103.3634,20.67394
-103.37607,20.701847
-103.36517,20.67758
-103.39136,20.67266
-103.31218,20.639221
-103.43789,20.61672
-103.37153,20.673168
-103.41312,20.67681
-103.42424,20.65616
-103.39042,20.67693
-103.42175,20.672588
-103.395584,20.681772
-103.24658,20.61876
-103.36732,20.66773
-103.36141,20.67532
-103.33424,20.6626
-103.40656,20.66084
-103.41863,20.66934
-103.31322,20.63501
-103.40496,20.67368
-103.39336,20.72165
-103.37643,20.701616
-103.40479,20.73146
-103.42991,20.674757
-103.368805,20.670195
-103.32967,20.67511
-103.35017,20.68416
-103.35527,20.68124
-103.38077,20.679602
-103.371029,20.677658
-103.4091,20.64125
-103.41155,20.603914
-103.4273,20.67139
-103.42526,20.6536
-103.44216,20.68517
-103.4504,20.71423
-103.426895,20.581635
-103.39614,20.66532
-103.444824,20.589087
-103.41461,20.710321
-103.34616,20.676632
-103.30994,20.08689
-103.37873,20.67526
-103.37536,20.67342
-103.453766,20.615877
-103.36088,20.67152
-103.36633,20.67616
-103.28952,20.6688
-103.38178,20.7008
-103.4024,20.64509
-103.3368,20.64231
-103.39446,20.744873
-103.38658,20.66668
-103.37982,20.67456
-103.40503,20.675077
-103.364784,20.671602
-103.34616,20.676632
-103.36691,20.68979
-103.40503,20.675077
-103.36866,20.66745
-103.39298,20.72194
-103.43283,20.63447
-103.38373,20.697882
-103.39398,20.67988
-103.384,20.69345
-103.36509,20.67725
-103.37757,20.677029
-103.36371,20.67393
-103.42028,20.75042
-103.36061,20.64851
-103.4091,20.64125
-103.35791,20.68972
-103.3678,20.67883
-103.34616,20.676632
-103.36877,20.667898
-103.44686,20.586596
-103.32156,20.63359
-103.4023,20.617167
-103.38176,20.69645
-103.36745,20.692944
-103.37841,20.70204
-103.36595,20.672785
-103.39528,20.66655
-103.30317,20.66273
-103.41564,20.65844
-103.36571,20.74769
-103.39703,20.679169
-103.31265,20.63813
-103.3659,20.67284
-103.39284,20.65894
-103.37574,20.61083
-103.4287651,20.6823309
-103.37357,20.672787
-103.42832,20.580576
-103.400696,20.662403
-103.384204,20.690993
-103.36776,20.673164
-103.36754,20.676832
-103.36259,20.672894
-103.36132,20.672419
-103.37647,20.701046
-103.398926,20.660294
-103.40645,20.66145
-103.40501,20.66214
-103.37755,20.67311
-103.337555,20.609146
-103.38306,20.699617
-103.36531,20.67332
-103.36537,20.67321
-103.294395,20.722054
-103.41159,20.604046
-103.44551,20.68799
-103.34642,20.673008
-103.39815,20.650885
-103.36337,20.666443
-103.34616,20.676632
-103.41441,20.63185
-103.42378,20.670921
-103.38104,20.70013
-103.34864,20.68913
-103.34642,20.67421
-103.36301,20.67618
-103.44073,20.58805
-103.3573,20.662054
-103.31299,20.641823
-103.2421,20.625328
-103.41559,20.64081
-103.40375,20.66587
-103.32617,20.69942
-103.386084,20.698538
-103.3882463,20.67379485
-103.4223,20.687542
-103.3618617,20.70372789
-103.3922956,20.67191464
-103.38968,20.679789
-103.39174,20.671719
-103.390396,20.696375
-103.4058309,20.66143762
-103.37979,20.674513
-103.4128923,20.70978443
-103.4312836,20.6763412
-103.4356514,20.68104331
-103.3686932,20.67354574
-103.4198086,20.68755566
-103.3456145,20.67526205
-103.4032989,20.64792482
-103.406175,20.665854
-103.4008382,20.66367543
-103.38652,20.696753
-103.3798723,20.71547874
-103.3839367,20.66229789
-103.4234476,20.62049398
-103.31273,20.63928
-103.423996,20.67074
-103.4175534,20.61356403
-103.3763592,20.70322222
-103.38583,20.6775
-103.3897527,20.67317465
-103.2872162,20.62089317
-103.3900066,20.73097834
-103.4157048,20.61261813
-103.4397485,20.69368821
-103.3659567,20.67562211
-103.3497612,20.67501089
-103.425349,20.62235578
-103.38274,20.67623
-103.4478892,20.60104291
-103.3932102,20.67682083
-103.4192814,20.65680138
-103.43916,20.644697
-103.448741,20.601125
-103.386406,20.694727
-103.3627333,20.67215934
-103.4146437,20.63511064
-103.4044565,20.66753873
-103.4236971,20.65815087
-103.3793345,20.67447553
-103.4309316,20.67095076
-103.4438966,20.5883203
-103.4191731,20.65684406
-103.3464753,20.67487637
-103.3880783,20.6799188
-103.315155,20.57606453
-103.4103825,20.6400548
-103.4309012,20.72854531
-103.4238566,20.62110235
-103.3627498,20.67224775
-103.3872484,20.68288348
-103.4248083,20.66737639
-103.369995,20.674475
-103.4211618,20.62385472
-103.4003993,20.64341748
-103.3856016,20.6795022
-103.373351,20.68322887
-103.4128032,20.62708546
-103.4224587,20.63002577
-103.4163779,20.62696202
-103.4326923,20.67712443
-103.4144067,20.7212877
-103.4270194,20.68619228
-103.3903216,20.67977762
-103.4209406,20.64348254
-103.3860689,20.69894011
-103.4240313,20.6314441
-103.409584,20.670832
-103.4227,20.62142
-103.446231,20.68242
-103.4249036,20.63482049
-103.4040967,20.67815502
-103.4053025,20.6706757
-103.4429791,20.65925278
-103.4190769,20.6388492
-103.3763826,20.70202454
-103.4048341,20.67021734
-103.386909,20.68657312
-103.3718889,20.67145933
-103.3689272,20.67603985
-103.4126948,20.71105727
-103.36728,20.67614
-103.4175309,20.67246717
-103.3658672,20.56713816
-103.376976,20.67038
-103.4026128,20.64013694
-103.3949518,20.6528241
-103.3894578,20.71990112
-103.4014602,20.65437869
-103.448481,20.68457621
-103.42764,20.62954432
-103.4311992,20.67697183
-103.4014256,20.6511528
-103.3889845,20.68492215
-103.430601,20.661473
-103.4126214,20.71129359
-103.39428,20.679214
-103.3639506,20.71681014
-103.4211779,20.68233571
-103.386894,20.685955
-103.3763923,20.7019527
-103.3892,20.6499
-103.36942,20.673765
-103.3871213,20.6883486
-103.4547444,20.73143361
-103.3764384,20.70206916
-103.41079,20.708534
-103.36563,20.67881
-103.4388211,20.7297999
-103.4418534,20.73016609
-103.4015623,20.65133599
-103.3417152,20.69418414
-103.412834,20.710354
-103.358564,20.69701748
-103.4257324,20.63330376
-103.325084,20.66072732
-103.3763087,20.67362797
-103.31302,20.63752
-103.4205844,20.66405924
-103.35865,20.675793
-103.4043456,20.67114692
-103.4127661,20.62715473
-103.4148967,20.69127996
-103.41246,20.710302
-103.4213856,20.65985051
-103.4478877,20.57539334
-103.3113179,20.63920261
-103.31428,20.638054
-103.4026809,20.6170141
-103.3236918,20.67034741
-103.4154599,20.69101771
-103.3880007,20.7203751
-103.2910172,20.62766183
-103.41183,20.637205
-103.4014743,20.64385445
-103.41506,20.633284
-103.3273217,20.69168446
-103.3588149,20.67620467
-103.3230094,20.68992761
-103.4183425,20.68926201
-103.3972456,20.65180768
-103.3810772,20.70125131
-103.361809,20.66768648
-103.3786556,20.68623604
-103.3833597,20.70007484
-103.4036815,20.63749357
-103.372237,20.67077161
-103.313934,20.639217
-103.4294819,20.67884088
-103.4252328,20.6873988
-103.3683815,20.68494361
-103.338901,20.70116874
-103.3867503,20.69107685
-103.3904779,20.72752704
-103.4554119,20.73497556
-103.3496685,20.69528313
-103.2622645,20.62963909
-103.363427,20.70514119
-103.4007582,20.60534423
-103.4452646,20.58767604
-103.4125835,20.71138297
-103.3014042,20.54930156
-103.4268888,20.67994408
-103.376053,20.70234439
-103.3826,20.698586
-103.3788757,20.71270104
-103.3696957,20.68424505
-103.3701904,20.67900008
-103.3134094,20.63946087
-103.3333923,20.68462982
-103.3926975,20.63901146
-103.243581,20.60308134
-103.4273052,20.68754626
-103.3868891,20.69182195
-103.3411226,20.70387688
-103.4283781,20.68239118
-103.37219,20.684198
-103.4180446,20.63899113
-103.4199744,20.64843324
-103.3780143,20.68849228
-103.24804,20.619535
-103.3664417,20.70650664
-103.3439965,20.67878108
-103.3515236,20.67545971
-103.3177731,20.64211597
-103.4116759,20.7106827
-103.4129647,20.70914459
-103.3907235,20.6664215
-103.3479457,20.65384772
-103.4198571,20.6823802
-103.4308895,20.67869081
-103.404175,20.665941
-103.4308594,20.67710764
-103.3156299,20.65800437
-103.3947916,20.6283561
-103.4172451,20.63441822
-103.3802194,20.62514344
-103.3142648,20.67685065
-103.4028304,20.64790333
-103.3842227,20.69311117
-103.36297,20.670797
-103.430692,20.6772161
-103.4107582,20.62732626
-103.3404179,20.70208972
-103.3161288,20.66803811
-103.4487306,20.58200787
-103.4451396,20.68055664
-103.3231875,20.69388967
-103.3649,20.69314799
-103.3268854,20.70559146
-103.3745986,20.71846081
-103.367881,20.66631528
-103.3661999,20.65258534
-103.3933421,20.66696933
-103.4098998,20.71194954
-103.2873384,20.71195065
-103.4428261,20.59090637
-103.43549,20.60213
-103.3635667,20.68639777
-103.3977187,20.72559247
-103.3033487,20.5481925
-103.4271874,20.62396937
-103.38024,20.64332
-103.4295961,20.66872585
-103.452545,20.728844
-103.3896199,20.65056879
-103.41001,20.669579
-103.3429587,20.67662405
-103.4269671,20.68961733
-103.39398,20.67988
-103.3955433,20.7136734
-103.4179563,20.67865584
-103.3471087,20.68200599
-103.430982,20.67691443
-103.3247181,20.70949945
-103.4369222,20.66472601
-103.3733491,20.69007552
-103.454364,20.73153247
-103.3585787,20.67564654
-103.4435022,20.68121941
-103.412071,20.636797
-103.4261733,20.63467657
-103.404175,20.671305
-103.415486,20.63283905
-103.37891,20.67922
-103.3181657,20.70614958
-103.4201163,20.68635018
-103.4108476,20.62795479
-103.3861274,20.66013383
-103.4002373,20.64321978
-103.3219099,20.69610759
-103.4158966,20.61185612
-103.310057,20.69710237
-103.38596,20.699444
-103.39173,20.6848
-103.2887957,20.65220711
-103.3249021,20.70583787
-103.3179015,20.70146858
-103.3165455,20.69467237
-103.4174575,20.65650045
-103.3454573,20.70448521
-103.445114,20.658983
-103.4245351,20.68740766
-103.4143989,20.60816594
-103.42561,20.68738
-103.3605883,20.67206869
-103.3273064,20.58793561
-103.2435187,20.62150175
-103.4207211,20.68269912
-103.4148763,20.71054892
-103.41539,20.69631
-103.38942,20.685385
-103.4319995,20.67688219
-103.4267059,20.6504096
-103.4599321,20.56553401
-103.3365313,20.69980785
-103.37342,20.66895
-103.3728163,20.72282583
-103.4288774,20.61183868
-103.373854,20.68509518
-103.401409,20.66338055
-103.2967803,20.63329638
-103.4357283,20.58316851
-103.3904788,20.65737736
-103.4532589,20.57526623
-103.4279669,20.63652522
-103.453655,20.573445
-103.3855641,20.69962032
-103.3212638,20.61138886
-103.3453516,20.70475913
-103.4325847,20.6071327
-103.3763281,20.641102
-103.34908,20.680763
-103.4602337,20.56453892
-103.3721475,20.685746
-103.3610506,20.73696006
-103.3962814,20.66527623
-103.3078409,20.6498395
-103.4020581,20.60306511
-103.4456203,20.68282208
-103.281167,20.64430318
-103.4185895,20.65702642
-103.4408098,20.73018112
-103.3735774,20.67871536
-103.3816574,20.65652463
-103.3962735,20.68321822
-103.4145646,20.63346096
-103.340994,20.69871363
-103.3930298,20.71432692
-103.4032941,20.6321566
-103.4415794,20.60209975
-103.355934,20.673985
-103.4302127,20.63908599
-103.3710073,20.65734648
-103.3896815,20.69635466
-103.3689504,20.64355809
-103.3919234,20.63496783
-103.3518339,20.62773256
-103.3228628,20.62063283
-103.3516426,20.7058362
-103.3930624,20.64202979
-103.3530137,20.6794287
-103.372765,20.689931
-103.4271803,20.63566694
-103.39548,20.68131
-103.3585278,20.63957645
-103.3749242,20.67453266
-103.4286123,20.6823481
-103.316792,20.6398377
-103.4431885,20.65274083
-103.294307,20.63311429
-103.3557656,20.700093
-103.4006655,20.60514086
-103.3936332,20.62810781
-103.3684456,20.68471271
-103.3352258,20.6676696
-103.3502798,20.6826982
-103.4414198,20.60242366
-103.3063866,20.64719647
-103.3131214,20.65364798
-103.3694232,20.68940692
-103.361143,20.64058517
-103.3509269,20.66928343
-103.3768474,20.68437444
-103.4458613,20.65906209
-103.3679829,20.68976773
-103.4293868,20.63840542
-103.34854,20.670656
-103.378822,20.71246713
-103.4109254,20.73714952
-103.3429125,20.71516087
-103.4110985,20.71025263
-103.4433166,20.58659798
-103.3681099,20.65659413
-103.3987573,20.6351637
-103.3127772,20.63763298
-103.412556,20.71158639
-103.4245961,20.63157197
-103.2915936,20.64457306
-103.4382738,20.58408623
-103.4035868,20.63809732
-103.3938194,20.6782148
-103.341809,20.71492577
-103.4277043,20.68602581
-103.2989833,20.64909935
-103.4163789,20.62682577
-103.3834428,20.62579834
-103.3896507,20.72056331
-103.4020024,20.60303516
-103.3719004,20.58079706
-103.3798676,20.63949228
-103.3108652,20.64270674
-103.404658,20.65051647
-103.4214191,20.6554313
-103.3254616,20.70560783
-103.3390596,20.70127349
-103.3902773,20.72003703
-103.3204457,20.6992163
-103.3614106,20.67236339
-103.3573759,20.67510174
-103.3641427,20.57191036
-103.3727278,20.67331853
-103.3959949,20.68169826
-103.3442152,20.72999518
-103.3914987,20.62528174
-103.3669802,20.68662776
-103.3202,20.71687525
-103.3580218,20.69630248
-103.3636777,20.71469009
-103.4334681,20.63388085
-103.3747254,20.71339827
-103.4295031,20.68041324
-103.365585,20.677647
-103.383057,20.713258
-103.2885933,20.64397918
-103.2952768,20.6388891
-103.2885675,20.64403525
-103.395065,20.666393
-103.4368214,20.65882712
-103.3828338,20.69945294
-103.2798269,20.56225545
-103.36592,20.6758
-103.3316436,20.70800595
-103.3269257,20.69952813
-103.4196925,20.73033322
-103.2986687,20.68916794
-103.4224066,20.60702205
-103.3960253,20.72588251
-103.4597654,20.70219553
-103.3706671,20.69816884
-103.441017,20.584822
-103.4187743,20.62874526
-103.374806,20.67376217
-103.4524131,20.5557986
-103.4579906,20.56703837
-103.413,20.710072
-103.3450958,20.72161874
-103.2656,20.6071
-103.3871596,20.67676803
-103.3736517,20.68494659
-103.3856931,20.69937347
-103.3295671,20.66598301
-103.3225154,20.66522273
-103.444285,20.55163648
-103.316895,20.660294
-103.3338482,20.68401139
-103.3518503,20.62800685
-103.3334593,20.69054039
-103.3015913,20.67557669
-103.3816846,20.65670863
-103.3498,20.69097
-103.3124172,20.65252624
-103.372724,20.64252587
-103.3316432,20.69373726
-103.4265377,20.66918878
-103.4034041,20.66353549
-103.4522815,20.57630499
-103.315895,20.654839
-103.2990687,20.64550786
-103.4005314,20.65273702
-103.4099322,20.62752146
-103.4387299,20.65237698
-103.3374223,20.6090909
-103.4407433,20.58486952
-103.4380631,20.65887413
-103.3048118,20.64644732
-103.3698524,20.68975977
-103.315807,20.61985112
-103.3636672,20.66768857
-103.4159063,20.64158952
-103.2516617,20.62692034
-103.3033682,20.54822162
-103.41287,20.710085
-103.3782677,20.64505579
-103.361627,20.70395182
-103.42913,20.654251
-103.4144756,20.6916822
-103.3115573,20.63804443
-103.3504738,20.65571918
-103.4163136,20.72185787
-103.4231607,20.63598298
-103.4592707,20.56628957
-103.4254166,20.63289207
-103.3171394,20.68495484
-103.4604315,20.63062521
-103.4281686,20.68223189
-103.360517,20.67012705
-103.3846862,20.7136542
-103.4151559,20.63733066
-103.2943668,20.68915469
-103.4148512,20.69091678
-103.4436451,20.56669929
-103.4001526,20.63411728
-103.3920972,20.68440683
-103.3481501,20.67699569
